2 11 0 106 3 11
2 12 0 96 3 12
2 13 0 147 2 14
2 14 0 146 1 14
2 15 0 169 3 15
2 16 0 175 2 15
2 17 0 381 2 18
2 18 0 372 2 19
2 19 0 258 2 20
2 20 0 255 3 20
2 21 0 353 3 21
2 22 0 271 1 22
2 23 0 272 2 22
2 24 0 360 2 23
2 25 0 293 3 25
2 26 0 5012 3 26
2 27 0 3959 2 28
2 28 0 3949 2 29
2 29 0 3944 3 29
2 30 0 3971 2 29
2 31 0 3983 1 31
2 32 0 3988 2 31
2 33 0 4004 3 33
2 34 0 4008 3 34
2 35 0 4034 2 36
2 36 0 4032 1 36
2 37 0 4041 2 36
2 38 0 4043 1 38
2 39 0 4046 3 39
2 40 0 4048 2 39
2 41 0 4053 2 40
2 42 0 4759 2 43
2 43 0 4758 2 44
2 44 0 4757 2 45
2 45 0 4750 1 45
2 46 0 4798 2 45
2 47 0 10 2 48
2 48 0 8 2 49
2 49 0 7 2 0
3 0 0 14 3 49
3 1 0 38 3 2
3 2 0 32 4 2
3 3 0 29 4 3
3 4 0 39 3 3
3 5 0 44 2 5
3 6 0 45 3 5
3 7 0 117 2 7
3 8 0 120 3 7
3 9 0 103 3 10
3 10 0 101 2 10
3 11 0 104 3 10
3 12 0 95 4 12
3 13 0 148 2 13
3 14 0 157 4 14
3 15 0 158 3 14
3 16 0 164 3 15
3 17 0 224 3 18
3 18 0 218 4 18
3 19 0 229 3 18
3 20 0 248 3 19
3 21 0 343 4 21
3 22 0 346 4 22
3 23 0 273 2 23
3 24 0 283 4 24
3 25 0 287 4 25
3 26 0 289 3 25
3 27 0 3957 3 28
3 28 0 3955 2 28
3 29 0 3941 3 30
3 30 0 3937 3 31
3 31 0 3932 3 32
3 32 0 3875 3 33
3 33 0 3872 4 33
3 34 0 4005 3 33
3 35 0 4016 3 34
3 36 0 4035 2 36
3 37 0 4039 3 36
3 38 0 4044 2 38
3 39 0 4045 3 38
3 40 0 4055 2 40
3 41 0 4768 3 42
3 42 0 4760 2 42
3 43 0 4765 3 42
3 44 0 4756 3 45
3 45 0 4751 2 45
3 46 0 4754 3 45
3 47 0 4815 4 47
3 48 0 12 2 48
3 49 0 13 2 49
4 0 0 15 3 0
4 1 0 16 4 0
4 2 0 19 5 2
4 3 0 22 4 2
4 4 0 31 4 3
4 5 0 51 4 6
4 6 0 48 3 6
4 7 0 50 4 6
4 8 0 121 3 8
4 9 0 122 4 8
4 10 0 108 3 10
4 11 0 92 4 12
4 12 0 88 5 12
4 13 0 153 3 13
4 14 0 156 4 13
4 15 0 168 3 15
4 16 0 208 5 16
4 17 0 214 5 17
4 18 0 215 4 17
4 19 0 230 3 19
4 20 0 234 5 20
4 21 0 341 4 22
4 22 0 332 4 23
4 23 0 274 3 23
4 24 0 279 4 23
4 25 0 284 4 24
4 26 0 294 4 25
4 27 0 304 4 26
4 28 0 3970 3 28
4 29 0 3940 4 30
4 30 0 3938 3 30
4 31 0 3902 5 31
4 32 0 3876 3 32
4 33 0 3868 4 34
4 34 0 3867 4 35
4 35 0 3866 5 35
4 36 0 3861 4 37
4 37 0 3860 4 38
4 38 0 3859 5 38
4 39 0 3836 5 39
4 40 0 5540 5 40
4 41 0 3855 5 41
4 42 0 4779 3 42
4 43 0 4239 4 44
4 44 0 4237 5 44
4 45 0 4250 5 45
4 46 0 4799 3 46
4 47 0 4802 5 47
4 48 0 4803 4 47
4 49 0 4715 4 0
5 0 0 4215 6 0
5 1 0 17 4 1
5 2 0 18 5 1
5 3 0 24 4 3
5 4 0 995 6 4
5 5 0 52 4 5
5 6 0 55 5 5
5 7 0 56 5 6
5 8 0 124 5 9
5 9 0 123 4 9
5 10 0 127 5 9
5 11 0 130 5 10
5 12 0 87 5 13
5 13 0 82 6 13
5 14 0 86 5 13
5 15 0 203 6 15
5 16 0 206 5 15
5 17 0 209 5 16
5 18 0 245 5 19
5 19 0 231 4 19
5 20 0 232 5 19
5 21 0 238 5 20
5 22 0 345 4 22
5 23 0 276 4 23
5 24 0 281 4 24
5 25 0 286 4 25
5 26 0 305 4 26
5 27 0 307 5 26
5 28 0 5026 5 27
5 29 0 3917 6 29
5 30 0 3898 5 31
5 31 0 3878 5 32
5 32 0 3877 4 32
5 33 0 3925 5 32
5 34 0 4060 4 34
5 35 0 3865 5 36
5 36 0 3864 4 36
5 37 0 3858 6 37
5 38 0 3846 5 39
5 39 0 3831 6 39
5 40 0 3850 5 39
5 41 0 3853 5 40
5 42 0 4256 6 42
5 43 0 4243 5 44
5 44 0 4234 6 44
5 45 0 4248 5 44
5 46 0 4800 4 46
5 47 0 4801 5 46
5 48 0 4804 4 48
5 49 0 4202 6 49
6 0 0 4203 6 49
6 1 0 4213 7 1
6 2 0 1008 6 3
6 3 0 985 7 3
6 4 0 988 6 3
6 5 0 992 6 4
6 6 0 4679 6 7
6 7 0 59 5 7
6 8 0 126 5 8
6 9 0 139 5 9
6 10 0 69 7 10
6 11 0 131 5 11
6 12 0 132 6 11
6 13 0 81 7 13
6 14 0 187 6 13
6 15 0 194 7 15
6 16 0 200 6 15
6 17 0 395 5 17
6 18 0 404 6 17
6 19 0 241 5 19
6 20 0 236 5 20
6 21 0 3446 6 22
6 22 0 3442 7 22
6 23 0 3444 6 22
6 24 0 5000 5 24
6 25 0 310 6 26
6 26 0 308 5 26
6 27 0 318 7 27
6 28 0 320 6 27
6 29 0 3913 7 29
6 30 0 3900 6 31
6 31 0 3883 5 31
6 32 0 3886 6 31
6 33 0 3896 6 32
6 34 0 4065 5 34
6 35 0 3821 7 35
6 36 0 3815 7 36
6 37 0 3825 7 37
6 38 0 3829 6 37
6 39 0 3830 6 38
6 40 0 3745 7 40
6 41 0 3766 7 41
6 42 0 4225 7 42
6 43 0 4226 6 42
6 44 0 4230 6 43
6 45 0 4180 7 45
6 46 0 4820 5 46
6 47 0 4818 5 47
6 48 0 4149 7 48
6 49 0 4198 7 49
7 0 0 4206 6 0
7 1 0 4208 7 0
7 2 0 978 7 3
7 3 0 975 8 3
7 4 0 973 8 4
7 5 0 4674 7 6
7 6 0 4672 7 7
7 7 0 62 6 7
7 8 0 65 7 7
7 9 0 66 7 8
7 10 0 67 7 9
7 11 0 134 7 12
7 12 0 133 6 12
7 13 0 80 8 13
7 14 0 188 7 13
7 15 0 191 7 14
7 16 0 397 7 15
7 17 0 410 6 17
7 18 0 407 6 18
7 19 0 3400 8 19
7 20 0 3452 8 20
7 21 0 3426 8 21
7 22 0 3437 8 22
7 23 0 3434 8 23
7 24 0 5031 8 24
7 25 0 5028 6 25
7 26 0 314 6 26
7 27 0 317 7 26
7 28 0 3919 7 29
7 29 0 3906 7 30
7 30 0 3905 7 31
7 31 0 3885 6 31
7 32 0 3889 6 32
7 33 0 5538 7 34
7 34 0 4069 6 34
7 35 0 3819 7 36
7 36 0 3813 8 36
7 37 0 3824 7 36
7 38 0 3743 7 39
7 39 0 3741 7 40
7 40 0 3738 7 41
7 41 0 3732 8 41
7 42 0 4097 7 41
7 43 0 4224 7 42
7 44 0 4174 8 44
7 45 0 4163 8 45
7 46 0 4196 7 45
7 47 0 4151 7 48
7 48 0 4137 8 48
7 49 0 4141 7 48
8 0 0 4209 7 0
8 1 0 4210 8 0
8 2 0 980 7 2
8 3 0 974 8 4
8 4 0 971 9 4
8 5 0 4677 8 6
8 6 0 4675 7 6
8 7 0 64 7 7
8 8 0 4665 7 8
8 9 0 4652 9 9
8 10 0 70 7 10
8 11 0 71 8 10
8 12 0 72 8 11
8 13 0 77 9 13
8 14 0 190 7 14
8 15 0 399 7 15
8 16 0 3421 8 17
8 17 0 3415 8 18
8 18 0 3401 8 19
8 19 0 3390 9 19
8 20 0 3393 8 19
8 21 0 3424 8 20
8 22 0 3427 8 21
8 23 0 3432 8 22
8 24 0 5030 8 25
8 25 0 5029 8 26
8 26 0 323 7 26
8 27 0 325 8 26
8 28 0 3923 8 29
8 29 0 3920 7 29
8 30 0 3576 9 30
8 31 0 3891 8 32
8 32 0 3890 7 32
8 33 0 3787 9 33
8 34 0 3803 9 34
8 35 0 3798 9 35
8 36 0 3776 9 36
8 37 0 4086 7 37
8 38 0 3752 8 39
8 39 0 3747 8 40
8 40 0 3746 7 40
8 41 0 3731 8 42
8 42 0 3730 9 42
8 43 0 4172 8 44
8 44 0 4164 8 45
8 45 0 4161 8 46
8 46 0 4160 8 47
8 47 0 4158 8 48
8 48 0 4136 9 48
8 49 0 4157 8 48
9 0 0 1182 10 0
9 1 0 4211 8 1
9 2 0 1124 9 3
9 3 0 940 10 3
9 4 0 945 9 3
9 5 0 962 9 4
9 6 0 1113 10 6
9 7 0 1114 9 6
9 8 0 1118 9 7
9 9 0 4646 9 10
9 10 0 4641 9 11
9 11 0 4640 9 12
9 12 0 73 8 12
9 13 0 74 9 12
9 14 0 414 9 13
9 15 0 415 9 14
9 16 0 420 9 15
9 17 0 3406 9 18
9 18 0 3402 8 18
9 19 0 3389 10 19
9 20 0 3394 8 20
9 21 0 3396 9 20
9 22 0 3429 8 22
9 23 0 5033 9 24
9 24 0 5032 8 24
9 25 0 3501 10 25
9 26 0 327 8 26
9 27 0 3513 10 27
9 28 0 3516 9 27
9 29 0 3536 9 28
9 30 0 3537 9 29
9 31 0 3552 10 31
9 32 0 3550 10 32
9 33 0 3785 9 34
9 34 0 3784 10 34
9 35 0 3788 9 34
9 36 0 3773 9 37
9 37 0 3772 9 38
9 38 0 3761 9 39
9 39 0 3753 8 39
9 40 0 1702 10 40
9 41 0 1705 10 41
9 42 0 3709 10 42
9 43 0 3725 10 43
9 44 0 3723 10 44
9 45 0 3727 9 44
9 46 0 4197 8 46
9 47 0 4134 10 47
9 48 0 4135 9 47
9 49 0 4219 10 49
10 0 0 1180 11 0
10 1 0 1132 10 2
10 2 0 939 10 3
10 3 0 933 11 3
10 4 0 1013 9 4
10 5 0 1014 10 4
10 6 0 1015 10 5
10 7 0 1017 10 6
10 8 0 5414 10 7
10 9 0 1108 11 9
10 10 0 4645 9 10
10 11 0 1101 10 12
10 12 0 1099 11 12
10 13 0 76 9 13
10 14 0 4610 10 15
10 15 0 4606 11 15
10 16 0 423 9 16
10 17 0 3414 10 18
10 18 0 3404 9 18
10 19 0 3388 11 19
10 20 0 3398 9 20
10 21 0 3470 11 21
10 22 0 3471 11 22
10 23 0 3473 10 22
10 24 0 3494 11 24
10 25 0 3492 11 25
10 26 0 3497 10 25
10 27 0 3499 10 26
10 28 0 3509 10 27
10 29 0 3533 11 29
10 30 0 3538 9 30
10 31 0 3539 10 30
10 32 0 3544 10 31
10 33 0 3548 10 32
10 34 0 3783 10 35
10 35 0 3782 10 36
10 36 0 3777 9 36
10 37 0 3779 10 36
10 38 0 5630 10 39
10 39 0 1663 11 39
10 40 0 1694 11 40
10 41 0 1585 11 41
10 42 0 3698 10 41
10 43 0 3710 10 42
10 44 0 3711 10 43
10 45 0 3717 10 44
10 46 0 3719 10 45
10 47 0 4130 11 47
10 48 0 4216 9 48
10 49 0 4217 10 48
11 0 0 1161 11 1
11 1 0 1157 12 1
11 2 0 1130 10 2
11 3 0 928 12 3
11 4 0 1027 11 5
11 5 0 1023 11 6
11 6 0 1018 10 6
11 7 0 1033 11 6
11 8 0 1037 11 7
11 9 0 1106 12 9
11 10 0 1081 12 10
11 11 0 5436 12 11
11 12 0 1098 12 12
11 13 0 1090 12 13
11 14 0 4621 11 15
11 15 0 4603 11 16
11 16 0 426 10 16
11 17 0 429 11 16
11 18 0 3409 10 18
11 19 0 3387 12 19
11 20 0 3454 11 19
11 21 0 3383 11 22
11 22 0 3382 11 23
11 23 0 3381 11 24
11 24 0 3380 12 24
11 25 0 3488 11 24
11 26 0 3370 12 26
11 27 0 3521 10 27
11 28 0 3524 11 27
11 29 0 3531 11 28
11 30 0 3572 11 31
11 31 0 3570 11 32
11 32 0 3546 10 32
11 33 0 3565 11 32
11 34 0 3286 12 34
11 35 0 3812 10 35
11 36 0 3781 10 36
11 37 0 5562 12 37
11 38 0 1665 11 39
11 39 0 1661 12 39
11 40 0 1586 11 41
11 41 0 1582 11 42
11 42 0 1581 11 43
11 43 0 1580 11 44
11 44 0 1579 12 44
11 45 0 4115 11 44
11 46 0 4125 11 45
11 47 0 4126 11 46
11 48 0 4118 12 48
11 49 0 1173 11 0
12 0 0 1164 12 1
12 1 0 1152 12 2
12 2 0 1147 12 3
12 3 0 926 13 3
12 4 0 1141 12 3
12 5 0 919 13 5
12 6 0 910 13 6
12 7 0 1038 11 7
12 8 0 1043 12 7
12 9 0 1044 12 8
12 10 0 1063 12 9
12 11 0 1079 13 11
12 12 0 1097 13 12
12 13 0 1088 13 13
12 14 0 4626 11 14
12 15 0 438 12 16
12 16 0 432 12 17
12 17 0 430 11 17
12 18 0 442 12 17
12 19 0 3386 12 20
12 20 0 3385 12 21
12 21 0 3384 11 21
12 22 0 3209 13 22
12 23 0 3482 11 23
12 24 0 3379 13 24
12 25 0 3372 12 26
12 26 0 3362 12 27
12 27 0 3361 12 28
12 28 0 3360 12 29
12 29 0 3347 13 29
12 30 0 5938 13 30
12 31 0 3556 12 32
12 32 0 3555 11 32
12 33 0 3282 12 34
12 34 0 3280 13 34
12 35 0 1722 13 35
12 36 0 5561 12 37
12 37 0 3686 13 37
12 38 0 1681 12 39
12 39 0 1595 12 40
12 40 0 1592 11 40
12 41 0 1597 12 40
12 42 0 4101 11 42
12 43 0 4110 12 42
12 44 0 1578 13 44
12 45 0 1573 13 45
12 46 0 1552 12 47
12 47 0 1547 12 48
12 48 0 1543 13 48
12 49 0 1168 12 0
13 0 0 1170 12 0
13 1 0 1163 12 1
13 2 0 1149 13 3
13 3 0 922 13 4
13 4 0 920 13 5
13 5 0 915 13 6
13 6 0 908 14 6
13 7 0 1042 12 7
13 8 0 1053 13 9
13 9 0 1049 12 9
13 10 0 1068 12 10
13 11 0 1075 13 10
13 12 0 1084 13 11
13 13 0 1085 13 12
13 14 0 501 13 15
13 15 0 497 14 15
13 16 0 436 12 16
13 17 0 470 13 18
13 18 0 451 12 18
13 19 0 460 13 18
13 20 0 3468 12 20
13 21 0 3207 13 22
13 22 0 3205 14 22
13 23 0 3485 12 23
13 24 0 3377 13 25
13 25 0 3376 13 26
13 26 0 3373 12 26
13 27 0 3502 13 26
13 28 0 3224 14 28
13 29 0 3340 14 29
13 30 0 3334 14 30
13 31 0 3252 14 31
13 32 0 3268 14 32
13 33 0 3297 13 34
13 34 0 3276 14 34
13 35 0 1720 13 36
13 36 0 1715 13 37
13 37 0 1708 13 38
13 38 0 1706 12 38
13 39 0 1603 13 40
13 40 0 1598 12 40
13 41 0 1611 13 40
13 42 0 1613 13 41
13 43 0 4111 12 43
13 44 0 1577 13 45
13 45 0 1569 13 46
13 46 0 1561 12 46
13 47 0 4131 13 48
13 48 0 1540 14 48
13 49 0 4222 13 48
14 0 0 1476 15 0
14 1 0 1519 14 2
14 2 0 1510 15 2
14 3 0 925 14 4
14 4 0 923 13 4
14 5 0 898 15 5
14 6 0 907 15 6
14 7 0 906 15 7
14 8 0 1054 13 8
14 9 0 1052 13 9
14 10 0 590 15 10
14 11 0 1077 13 11
14 12 0 1094 13 12
14 13 0 578 15 13
14 14 0 505 14 15
14 15 0 494 14 16
14 16 0 481 14 17
14 17 0 471 13 17
14 18 0 455 13 18
14 19 0 2235 15 19
14 20 0 2229 15 20
14 21 0 3201 15 21
14 22 0 2063 14 23
14 23 0 2062 15 23
14 24 0 3378 13 24
14 25 0 2042 15 25
14 26 0 3212 15 26
14 27 0 1996 15 27
14 28 0 3220 15 28
14 29 0 3239 14 28
14 30 0 3244 14 29
14 31 0 3250 14 30
14 32 0 3256 15 32
14 33 0 3271 14 32
14 34 0 3275 15 34
14 35 0 1723 13 35
14 36 0 1724 14 35
14 37 0 1711 13 37
14 38 0 1764 15 38
14 39 0 1606 13 39
14 40 0 1618 14 41
14 41 0 1616 13 41
14 42 0 1619 14 41
14 43 0 1641 15 43
14 44 0 5535 14 45
14 45 0 4275 14 46
14 46 0 4264 15 46
14 47 0 1455 15 47
14 48 0 1539 14 49
14 49 0 1538 15 49
15 0 0 1473 15 49
15 1 0 1481 15 0
15 2 0 1496 16 2
15 3 0 1497 15 2
15 4 0 894 15 5
15 5 0 890 16 5
15 6 0 903 15 5
15 7 0 904 15 6
15 8 0 619 16 8
15 9 0 584 15 10
15 10 0 582 15 11
15 11 0 580 15 12
15 12 0 563 16 12
15 13 0 564 15 12
15 14 0 579 15 13
15 15 0 496 14 15
15 16 0 493 14 16
15 17 0 475 14 17
15 18 0 2239 15 19
15 19 0 2230 15 20
15 20 0 2227 16 20
15 21 0 3197 15 22
15 22 0 2066 14 22
15 23 0 2053 15 24
15 24 0 2035 15 25
15 25 0 2031 15 26
15 26 0 1994 15 27
15 27 0 1992 15 28
15 28 0 1989 15 29
15 29 0 1988 16 29
15 30 0 3247 14 30
15 31 0 3253 14 31
15 32 0 3254 15 31
15 33 0 3272 14 33
15 34 0 3274 15 33
15 35 0 3330 15 34
15 36 0 1725 14 36
15 37 0 1728 15 36
15 38 0 1760 15 39
15 39 0 1757 15 40
15 40 0 1748 16 40
15 41 0 1628 15 42
15 42 0 1620 14 42
15 43 0 1624 15 42
15 44 0 1626 15 43
15 45 0 1465 15 46
15 46 0 1437 16 46
15 47 0 1442 15 46
15 48 0 1463 15 47
15 49 0 1470 15 48
16 0 0 1480 15 0
16 1 0 1482 15 1
16 2 0 1489 16 1
16 3 0 1495 17 3
16 4 0 1193 16 5
16 5 0 889 17 5
16 6 0 1187 15 6
16 7 0 617 16 8
16 8 0 596 16 9
16 9 0 592 16 10
16 10 0 591 15 10
16 11 0 4575 16 10
16 12 0 562 17 12
16 13 0 568 15 13
16 14 0 532 16 15
16 15 0 530 17 15
16 16 0 506 15 16
16 17 0 511 16 16
16 18 0 2244 16 19
16 19 0 2240 15 19
16 20 0 2219 17 20
16 21 0 3191 17 21
16 22 0 2067 15 22
16 23 0 2071 16 22
16 24 0 2214 17 24
16 25 0 2040 15 25
16 26 0 1999 15 26
16 27 0 2000 16 26
16 28 0 1991 15 28
16 29 0 1987 16 30
16 30 0 1984 16 31
16 31 0 1977 17 31
16 32 0 3304 16 33
16 33 0 3303 16 34
16 34 0 3300 15 34
16 35 0 1788 17 35
16 36 0 1727 15 36
16 37 0 1732 15 37
16 38 0 1733 16 37
16 39 0 1734 16 38
16 40 0 1747 16 39
16 41 0 1761 16 40
16 42 0 1630 15 42
16 43 0 1644 15 43
16 44 0 1654 16 43
16 45 0 1660 16 44
16 46 0 1436 16 47
16 47 0 1435 16 48
16 48 0 1434 17 48
16 49 0 1532 16 0
17 0 0 1524 17 1
17 1 0 1488 16 1
17 2 0 1490 16 2
17 3 0 1491 17 2
17 4 0 869 18 4
17 5 0 883 18 5
17 6 0 624 17 7
17 7 0 615 17 8
17 8 0 600 16 8
17 9 0 608 17 8
17 10 0 4567 16 10
17 11 0 559 17 12
17 12 0 537 17 13
17 13 0 534 17 14
17 14 0 533 17 15
17 15 0 527 17 16
17 16 0 518 17 17
17 17 0 515 16 17
17 18 0 2248 17 19
17 19 0 2247 16 19
17 20 0 2216 17 21
17 21 0 2215 17 22
17 22 0 2072 16 22
17 23 0 2089 17 22
17 24 0 2212 17 23
17 25 0 2044 16 25
17 26 0 2014 17 27
17 27 0 2001 16 27
17 28 0 2017 17 27
17 29 0 2022 17 28
17 30 0 3357 16 30
17 31 0 1976 18 31
17 32 0 3306 16 32
17 33 0 3307 16 33
17 34 0 1791 17 35
17 35 0 1786 17 36
17 36 0 1783 17 37
17 37 0 1780 17 38
17 38 0 1777 17 39
17 39 0 1767 16 39
17 40 0 1766 16 40
17 41 0 1763 16 41
17 42 0 3655 17 41
17 43 0 1658 16 43
17 44 0 1656 16 44
17 45 0 4287 18 45
17 46 0 4266 16 46
17 47 0 4276 16 47
17 48 0 1427 18 48
17 49 0 1535 16 49
18 0 0 5496 19 0
18 1 0 1522 17 1
18 2 0 1225 19 2
18 3 0 848 19 3
18 4 0 862 19 4
18 5 0 872 18 4
18 6 0 876 18 5
18 7 0 635 17 7
18 8 0 604 17 8
18 9 0 4545 19 9
18 10 0 4535 19 10
18 11 0 4510 19 11
18 12 0 549 17 12
18 13 0 536 17 13
18 14 0 2513 19 14
18 15 0 529 17 15
18 16 0 524 17 16
18 17 0 517 17 17
18 18 0 2249 17 18
18 19 0 2251 18 18
18 20 0 3177 18 19
18 21 0 2104 18 22
18 22 0 2102 18 23
18 23 0 2090 17 23
18 24 0 2101 18 23
18 25 0 2200 19 25
18 26 0 5683 18 27
18 27 0 2010 17 27
18 28 0 2030 17 28
18 29 0 2024 17 29
18 30 0 3585 18 31
18 31 0 1975 19 31
18 32 0 3314 18 33
18 33 0 3308 17 33
18 34 0 3327 18 33
18 35 0 1793 17 35
18 36 0 1794 17 36
18 37 0 1782 17 37
18 38 0 1804 19 38
18 39 0 1773 17 39
18 40 0 1891 19 40
18 41 0 3670 18 42
18 42 0 3656 17 42
18 43 0 3665 18 42
18 44 0 4285 18 45
18 45 0 4281 18 46
18 46 0 1419 19 46
18 47 0 1421 19 47
18 48 0 1422 18 47
18 49 0 1426 18 48
19 0 0 5494 19 1
19 1 0 1229 19 2
19 2 0 1219 19 3
19 3 0 844 20 3
19 4 0 853 19 3
19 5 0 856 19 4
19 6 0 638 19 7
19 7 0 636 18 7
19 8 0 4529 20 8
19 9 0 4542 19 10
19 10 0 4508 19 11
19 11 0 4503 19 12
19 12 0 4501 20 12
19 13 0 2512 19 14
19 14 0 2510 20 14
19 15 0 2508 20 15
19 16 0 2497 19 17
19 17 0 2496 20 17
19 18 0 2260 19 19
19 19 0 2254 18 19
19 20 0 3184 18 20
19 21 0 2121 19 22
19 22 0 2105 18 22
19 23 0 2099 18 23
19 24 0 2197 19 25
19 25 0 2193 20 25
19 26 0 2184 19 27
19 27 0 2180 20 27
19 28 0 2182 19 27
19 29 0 5574 20 29
19 30 0 1974 19 31
19 31 0 1972 20 31
19 32 0 3326 18 32
19 33 0 3311 18 33
19 34 0 3336 18 34
19 35 0 3646 20 35
19 36 0 1795 18 36
19 37 0 1805 19 38
19 38 0 1803 20 38
19 39 0 1806 19 38
19 40 0 1809 19 39
19 41 0 1817 19 40
19 42 0 3657 18 42
19 43 0 3659 19 42
19 44 0 1407 20 44
19 45 0 1410 19 44
19 46 0 1413 19 45
19 47 0 1420 19 46
19 48 0 1334 20 48
19 49 0 5495 19 0
20 0 0 1265 20 1
20 1 0 839 21 1
20 2 0 840 20 1
20 3 0 843 20 2
20 4 0 1194 19 4
20 5 0 644 20 6
20 6 0 639 19 6
20 7 0 4530 20 8
20 8 0 4526 21 8
20 9 0 4516 20 10
20 10 0 4511 21 10
20 11 0 695 21 11
20 12 0 4499 21 12
20 13 0 703 21 13
20 14 0 2509 20 15
20 15 0 2504 21 15
20 16 0 2498 19 16
20 17 0 2495 20 18
20 18 0 2265 20 19
20 19 0 2261 19 19
20 20 0 2115 20 21
20 21 0 2113 20 22
20 22 0 2106 19 22
20 23 0 2119 20 22
20 24 0 2124 20 23
20 25 0 2128 20 24
20 26 0 2168 20 25
20 27 0 2173 20 26
20 28 0 2192 20 27
20 29 0 5572 21 29
20 30 0 5573 20 29
20 31 0 1969 21 31
20 32 0 1964 21 32
20 33 0 3643 20 34
20 34 0 1899 20 35
20 35 0 1895 20 36
20 36 0 1796 19 36
20 37 0 1800 20 36
20 38 0 1801 20 37
20 39 0 1815 19 39
20 40 0 1818 19 40
20 41 0 1889 20 40
20 42 0 1392 21 42
20 43 0 1401 20 42
20 44 0 1406 20 43
20 45 0 1373 21 45
20 46 0 4291 19 46
20 47 0 1337 20 48
20 48 0 1331 21 48
20 49 0 1328 21 49
21 0 0 1268 21 1
21 1 0 834 22 1
21 2 0 1205 21 3
21 3 0 1200 21 4
21 4 0 1199 20 4
21 5 0 645 20 5
21 6 0 658 22 6
21 7 0 662 21 6
21 8 0 674 22 8
21 9 0 684 21 8
21 10 0 685 21 9
21 11 0 689 21 10
21 12 0 696 21 11
21 13 0 699 22 13
21 14 0 707 21 13
21 15 0 2501 21 16
21 16 0 2499 20 16
21 17 0 2366 21 18
21 18 0 2266 20 18
21 19 0 2276 21 18
21 20 0 2343 22 20
21 21 0 2346 21 20
21 22 0 2110 20 22
21 23 0 2133 21 24
21 24 0 2129 20 24
21 25 0 2131 21 24
21 26 0 2136 21 25
21 27 0 2188 20 27
21 28 0 5571 21 29
21 29 0 5569 22 29
21 30 0 1950 21 31
21 31 0 1946 22 31
21 32 0 1957 21 31
21 33 0 1939 22 33
21 34 0 1912 20 34
21 35 0 1846 21 36
21 36 0 1843 21 37
21 37 0 1831 21 38
21 38 0 1825 22 38
21 39 0 1820 21 40
21 40 0 1819 20 40
21 41 0 1391 21 42
21 42 0 1384 22 42
21 43 0 1386 21 42
21 44 0 1375 21 45
21 45 0 1371 22 45
21 46 0 1368 22 46
21 47 0 1342 21 48
21 48 0 1329 21 49
21 49 0 1321 22 49
22 0 0 1270 21 0
22 1 0 833 23 1
22 2 0 1211 21 2
22 3 0 1202 21 3
